BIC2,BIC3,BIC4,,,BIC7,BIC8,BIC9,BIC10,BIC11,BIC12,BIC13,,,,,,BIC19,,,,,,BIC25,,,,BIC29,,,,,,,,,,,,BIC41,,,,BIC45,,,,,,,,BIC53,,,,BIC57,,,,BIC61,,,,BIC65,BIC66,BIC67,BIC68,,,BIC71,BIC72,BIC73,BIC74,BIC75,BIC76,BIC77,,,,,BIC82,,,,,,,BIC89,,,,BIC93,,,,,,,,,,,,,,,,BIC109,,,,,,,,,,,,,,,,,,,,GLCM1,GLCM2,GLCM3,GLCM4,GLCM5,GLCM6,GLCM7,GLCM8,GLCM9,GLCM10,GLCM11,GLCM12,GLCM13,GLCM14,GLCM15,GLCM16,GLCM17,GLCM18,GLCM19,GLCM20,GLCM21,GLCM22,GLCM23,GLCM24,GLCM25,GLCM26,GLCM27,GLCM28,GLCM29,GLCM30,GLCM31,GLCM32,GLCM33,GLCM34,GLCM35,GLCM36,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,MFCC14,MFCC15,MFCC16,GFCC1,GFCC2,GFCC3,GFCC4,GFCC5,GFCC6,GFCC7,GFCC8,GFCC9,GFCC10,GFCC11,GFCC12,GFCC13,GFCC14,GFCC15,GFCC16,,LPC2,LPC3,LPC4,LPC5,LPC6,LPC7,LPC8,LPC9,LPC10,LPC11,MEL1,MEL2,MEL3,MEL4,MEL5,MEL6,MEL7,MEL8,MEL9,MEL10,MEL11,MEL12,MEL13,MEL14,MEL15,MEL16,ASA,BGN,SNR,AA,NAA,Ht,Hs,H,A,B,NDSI,ACI,H',M,MBA,TARGET_
-3.50E-09,-0.081612643,-0.049652625,,,-0.252415174,-0.168303015,-0.664604194,1.279945016,0.167604364,-0.038313365,-0.491002648,,,,,,-0.020956487,,,,,,-0.021717592,,,,-0.21126779,,,,,,,,,,,,-0.034219469,,,,-0.118193278,,,,,,,,-0.020960345,,,,-0.045638228,,,,-0.04607408,,,,-0.020957118,-0.021600804,-0.149257253,-0.125665759,,,-0.066085454,9.68E-05,-0.416296853,0.244758532,0.58648743,-0.021605866,-0.427967436,,,,,-0.021569177,,,,,,,-0.020956487,,,,-0.069839466,,,,,,,,,,,,,,,,-0.040886338,,,,,,,,,,,,,,,,,,,,-0.167967555,-0.71310499,0.423565203,-0.279458932,-0.675463318,-0.340615824,-0.149252485,-0.712034757,1.031811054,-0.351259763,-0.644559707,-0.26233708,-0.144782744,-0.714419178,0.588092188,-0.370942294,-0.615037231,-0.271957617,-0.17463295,-0.72518719,-0.753381827,-0.267692746,-0.645092523,-0.39611153,-0.164790505,-0.727379407,-0.756272561,-0.272340964,-0.641768855,-0.401909042,-0.164571956,-0.728872321,-0.760604752,-0.27176539,-0.638871453,-0.402988048,-0.492523381,-0.044175782,1.147360099,-0.247408535,-0.567995497,-0.92457294,-1.245692466,-0.693753541,0.390681822,0.957725293,1.074789398,-0.311734014,0.083642272,0.016312979,0.259258608,-0.010954198,-0.539583673,-1.706889469,1.642475435,-0.591787981,-0.477062831,-0.043002425,-0.364385484,-0.332944135,-0.173230959,-0.563999238,0.115992685,-0.816254015,-0.340756281,1.023918139,0.961095535,0.592478106,,0.050378317,0.223402436,-0.111534156,-0.147686409,-0.028615897,0.193238671,0.150412066,-0.020380154,-0.113860613,-0.209444721,-0.223326536,-0.020280047,-0.284810027,-0.57543912,-0.679716295,-0.605953727,-0.205533546,0.292007891,0.653069574,0.289326366,0.430943259,-0.68386413,-0.938101911,-0.840782986,-0.936924676,-0.213826621,0.388215496,0.312831618,0.365755965,-0.796687012,0.480033287,0.240400426,-2.3224115,-1.655562393,1.04006561,0.224752507,-0.666048704,0.121357271,-0.386366984,0.306391193,1.3157603,1
-3.50E-09,-0.081612643,-0.049652625,,,-0.252415174,-0.168303015,1.800206326,-0.649364711,-0.50653579,-0.038313365,-0.491002648,,,,,,-0.020956487,,,,,,-0.021717592,,,,-0.21126779,,,,,,,,,,,,-0.034219469,,,,-0.118193278,,,,,,,,-0.020960345,,,,-0.045638228,,,,-0.04607408,,,,-0.020957118,-0.021600804,-0.149257253,-0.125665759,,,-0.066085454,-0.604916733,-0.416296853,1.687732968,-0.023798166,-0.021605866,-0.427967436,,,,,-0.021569177,,,,,,,-0.020956487,,,,-0.069839466,,,,,,,,,,,,,,,,-0.040886338,,,,,,,,,,,,,,,,,,,,-0.167967555,-0.768514135,-0.077168612,-0.279458932,-0.700481847,-0.372060472,-0.149252485,-0.782240047,0.301295723,-0.351259763,-0.644559707,-0.294841925,-0.144782744,-0.787666522,1.040042393,-0.370942294,-0.602393592,-0.271957617,-0.17463295,-0.768638421,-0.805284677,-0.267692746,-0.70138086,-0.427410623,-0.164790505,-0.768895825,-0.543725402,-0.272340964,-0.702345312,-0.417945963,-0.164571956,-0.771818243,-0.663511534,-0.27176539,-0.692285254,-0.419105588,-0.444657723,0.09734231,1.458362242,-0.082492257,0.045943738,-0.740799799,-1.21315306,-1.106680962,-0.717616418,0.426592433,2.234237451,2.909039736,2.660478909,1.012138145,-0.743318549,-2.182532683,-0.42478096,0.512772792,0.29327614,0.22277112,-0.127073161,-0.258255658,-0.258866204,0.364946394,0.316149276,-0.021463153,-0.297481896,0.112440639,-0.108714193,0.65135309,0.401640325,-0.019854141,,-0.05387859,-0.00104947,-0.066883106,0.083505761,0.024736853,-0.033704578,0.082454032,0.028200754,0.004604612,-0.108950832,0.639205789,0.42226705,0.237365645,0.196298964,0.088424559,-0.027287554,-0.208460451,-0.291740673,0.639837264,1.763344969,-0.569669202,-0.855737608,-0.715876776,-0.91895163,-1.002278174,-0.314144315,0.378833172,0.352978392,-0.655755163,1.226579243,-0.199715341,-0.057920897,-0.316184114,-0.293290278,-0.744250892,1.57660221,0.896973299,0.845515021,-1.505976345,0.445317903,-0.534630047,1
-3.50E-09,-0.081612643,-0.049652625,,,-0.252415174,-0.168303015,1.106066387,-0.649364711,-0.50653579,-0.038313365,0.321873584,,,,,,-0.020956487,,,,,,-0.021717592,,,,-0.21126779,,,,,,,,,,,,-0.034219469,,,,-0.118193278,,,,,,,,-0.020960345,,,,-0.045638228,,,,-0.04607408,,,,-0.020957118,-0.021600804,-0.149257253,-0.125665759,,,-0.066085454,-0.604916733,-0.416296853,2.409044143,-0.633934853,-0.021605866,-0.427967436,,,,,-0.021569177,,,,,,,-0.020956487,,,,-0.069839466,,,,,,,,,,,,,,,,-0.040886338,,,,,,,,,,,,,,,,,,,,-0.167967555,-0.9154528,-0.111285637,-0.279458932,-0.75734214,-0.372060472,-0.149252485,-0.936594683,0.653594733,-0.351259763,-0.67190043,-0.294841925,-0.144782744,-0.94360467,1.099173224,-0.370942294,-0.620094687,-0.288538534,-0.17463295,-0.902156632,-0.912877062,-0.267692746,-0.768926865,-0.427410623,-0.164790505,-0.906283972,-0.767742275,-0.272340964,-0.775037061,-0.417945963,-0.164571956,-0.910252863,-0.781201906,-0.27176539,-0.765122255,-0.419105588,-0.310578534,0.282235877,1.635702289,0.237014642,0.125185027,-0.778013118,-1.571265107,-1.44188494,-0.923233078,0.218853242,1.999450905,2.864313037,3.192607977,2.124935159,0.270563344,-1.606715968,-0.287136689,0.301643797,-0.072494202,0.016474344,-0.095580481,0.333583099,0.559732883,0.228844476,0.027901441,0.288603452,0.529598018,0.33110071,-0.483154936,0.053623265,0.219828058,-0.073389001,,-0.076769624,-0.002124616,-0.090942786,0.12695269,0.0386066,-0.04956223,0.071185409,0.040651912,0.039220949,-0.149169239,1.015872708,0.790541328,0.556899994,0.470662864,0.354869482,0.228543806,0.054896586,-0.092469179,1.326420342,2.060728784,-0.734410211,-0.848924605,-0.79439727,-0.855498013,-0.93119463,-0.198294029,1.034556143,0.716952791,-0.311141504,-0.844066554,-0.199715341,1.041920486,-1.943739093,-1.18345618,-0.782209304,2.137856232,0.93442694,0.968359956,-2.157150239,0.973549941,-0.384530167,1
-3.50E-09,-0.081612643,-0.049652625,,,-0.252415174,-0.168303015,1.680529916,-0.645125475,-0.50653579,-0.038313365,-0.355701272,,,,,,-0.020956487,,,,,,-0.021717592,,,,-0.21126779,,,,,,,,,,,,-0.034219469,,,,-0.118193278,,,,,,,,-0.020960345,,,,-0.045638228,,,,-0.04607408,,,,-0.020957118,-0.021600804,-0.149257253,-0.125665759,,,-0.066085454,-0.604916733,1.882316882,0.24473833,-0.634083763,-0.021605866,-0.427947179,,,,,-0.021569177,,,,,,,-0.020956487,,,,-0.069839466,,,,,,,,,,,,,,,,-0.040886338,,,,,,,,,,,,,,,,,,,,-0.040369596,0.664997854,0.067607209,0.027501024,0.434449593,0.05244227,-0.042205345,0.646480042,-1.459338217,0.163299774,0.466467866,0.095216212,-0.035203117,0.626188824,-1.951068124,0.309118578,0.548177536,0.059660716,-0.04692251,0.684726164,1.557708673,0.004630121,0.386109811,-0.020522418,-0.0599709,0.698097612,2.629903949,0.016182973,0.356531158,-0.097207546,-0.059073548,0.692181845,2.118014972,0.016800898,0.351711763,-0.128989869,0.980894289,0.618918191,0.607281371,-0.553974615,-0.070354739,-0.490086387,-0.387877236,-0.333684946,-0.372268264,-0.55596709,-0.197054369,-0.603733028,-0.006004623,-0.565798403,-0.644276178,-0.76140433,0.815093537,-0.29715565,1.137127299,-1.548056724,1.406878699,-1.436584132,1.23976758,-1.098307365,1.620322101,-0.526437432,0.787922062,-0.507016273,0.211759451,0.248168394,0.105116867,0.793004324,,0.027860565,0.138847086,-0.000304165,0.011783892,-0.015623337,0.016107288,0.008297473,-0.037335199,-0.063689904,-0.070067328,-0.110026054,0.440062801,0.811800261,1.048205541,1.148980331,1.1976854,1.266197127,1.261920397,1.180091039,0.998638926,0.731374282,0.721289006,0.535480666,0.334813399,0.237648711,0.697880615,0.259406638,0.161315772,-0.152163826,-0.79106571,0.395064708,-0.121279047,0.226308899,0.055141892,-0.001554807,-0.05165156,-0.080665495,0.268716601,1.348932085,0.19365896,1.312009606,1
-3.50E-09,-0.081612643,-0.049652625,,,-0.252415174,-0.168303015,-0.664604194,1.876997723,-0.50653579,-0.038313365,-0.491002648,,,,,,-0.020956487,,,,,,-0.021717592,,,,-0.21126779,,,,,,,,,,,,-0.034219469,,,,-0.118193278,,,,,,,,-0.020960345,,,,-0.045638228,,,,-0.04607408,,,,-0.020957118,-0.021600804,-0.149257253,-0.125665759,,,-0.066085454,-0.604916733,-0.416296853,2.409220186,-0.634083763,-0.021605866,-0.427967436,,,,,-0.021569177,,,,,,,-0.020956487,,,,-0.069839466,,,,,,,,,,,,,,,,-0.040886338,,,,,,,,,,,,,,,,,,,,0.163787139,2.058703716,0.961960669,0.718160925,1.642162208,0.351166422,0.14512715,2.032034184,-1.24028023,1.449698617,1.729112177,0.485274349,0.15656123,2.005297084,-1.627617738,2.179285977,1.767024314,0.490764549,0.182956283,2.036095981,1.188531985,0.627082389,1.687496162,0.448963972,0.149668309,2.04522139,0.765127447,0.634448552,1.674674865,0.271641634,0.151923267,2.047497561,0.586754485,0.635157229,1.708907884,0.30618371,0.944699507,0.139372513,0.299177944,-0.598124709,0.067175353,-0.247765881,-0.168166292,-0.375867791,-0.440544853,-0.71654937,-0.310355409,-0.684773603,-0.242367507,-0.813108302,-0.756834345,-0.564351962,0.90505228,0.464679763,0.30214928,0.567141997,0.397887257,0.123500306,-0.246475564,-0.005467937,-0.20585922,0.011403728,-0.239855479,-0.24314744,-0.320392368,0.299340001,0.402188196,0.167903402,,0.021297241,0.079412991,0.033773505,-0.026579318,-0.033474964,0.00497101,0.03321286,-0.027440563,-0.042698131,-0.036494272,-0.494088765,0.030382437,0.342823891,0.632018621,0.80996155,0.964689754,1.0454285,0.944515955,0.817667838,0.523161357,0.573557241,0.611741886,0.660207153,0.46389235,0.415572661,0.898904926,0.028595219,0.029057588,-0.655755163,1.226579243,-0.199715341,-1.014385807,0.377651208,-0.345762997,-0.33083739,-0.364509981,0.16636469,1.059180626,1.319335097,0.093504902,-0.501955734,1
-3.50E-09,-0.081612643,-0.049652625,,,-0.252415174,-0.168303015,-0.380532317,1.585831926,-0.50653579,-0.038313365,-0.491002648,,,,,,-0.020956487,,,,,,-0.021717592,,,,-0.21126779,,,,,,,,,,,,-0.034219469,,,,-0.118193278,,,,,,,,-0.020960345,,,,-0.045638228,,,,-0.04607408,,,,-0.020957118,-0.021600804,-0.149257253,-0.125665759,,,-0.066085454,-0.604916733,-0.416296853,2.409220186,-0.634083763,-0.021605866,-0.427967436,,,,,-0.021569177,,,,,,,-0.020956487,,,,-0.069839466,,,,,,,,,,,,,,,,-0.040886338,,,,,,,,,,,,,,,,,,,,0.214826323,2.144581748,0.940471374,0.75653092,1.792273381,0.414055717,0.19865072,2.118002319,-1.249353389,1.578338501,1.888185476,0.550284038,0.211351044,2.089925007,-1.662162399,2.349301195,1.921276707,0.590250049,0.208498371,2.14271581,1.224833686,0.665985656,1.813582037,0.386365787,0.202078112,2.137133461,0.752352237,0.675666257,1.815212246,0.38390008,0.204672471,2.140107203,0.544729862,0.676380985,1.849726086,0.37065387,0.956980722,0.088471248,0.249290208,-0.597884396,0.051537679,-0.133677441,-0.070969703,-0.33740194,-0.393193212,-0.630431274,-0.265396569,-0.757325077,-0.347661638,-0.941330884,-0.609391198,-0.369922435,0.894104555,0.100967202,-0.312522557,-0.007792587,0.436277625,-0.002466233,0.167408129,0.142426853,-0.036239423,-0.058583926,0.096956454,-0.220605063,-0.16302056,-0.022691671,-0.484849045,-0.737518034,,0.012421974,0.066646826,0.035347232,-0.028530893,-0.02709442,0.014469189,0.028006311,-0.029936328,-0.036343567,-0.036224156,-0.390791663,0.050876885,0.329583622,0.631263976,0.808166217,0.893595753,0.959194382,0.93248726,0.732197011,0.429346916,0.58862182,0.622706921,0.705238308,0.481239761,0.447836433,0.956003609,0.013725331,0.024795908,-0.655755163,1.226579243,-0.199715341,-1.047936412,0.544167874,-0.270780834,-0.09177848,-0.838558101,-0.39145261,0.926849294,1.477086322,0.076479839,-0.465097954,1
-3.50E-09,-0.081612643,-0.049652625,,,-0.252415174,-0.168303015,-0.664604194,1.876997723,-0.50653579,-0.038313365,-0.491002648,,,,,,-0.020956487,,,,,,-0.021717592,,,,-0.21126779,,,,,,,,,,,,-0.034219469,,,,-0.118193278,,,,,,,,-0.020960345,,,,-0.045638228,,,,-0.04607408,,,,-0.020957118,-0.021600804,-0.149257253,-0.125665759,,,-0.066085454,-0.604916733,-0.416296853,2.409220186,-0.634083763,-0.021605866,-0.427967436,,,,,-0.021569177,,,,,,,-0.020956487,,,,-0.069839466,,,,,,,,,,,,,,,,-0.040886338,,,,,,,,,,,,,,,,,,,,0.112747955,1.401288336,1.970905244,0.449570963,1.141791633,0.272554803,0.118365365,1.39545772,-0.471413999,0.870819138,1.217094996,0.257740436,0.101771417,1.373432804,-1.367821454,1.244202278,1.291623496,0.275212633,0.131872107,1.382380112,0.73685602,0.393662789,1.221428732,0.214220777,0.123463408,1.381558647,0.284922553,0.428360025,1.231255199,0.255604713,0.125548665,1.379316597,0.099547414,0.429038452,1.220899976,0.145008311,0.998217011,0.057821326,0.140419774,-0.672527651,0.004898833,-0.269228668,-0.086573595,-0.364041503,-0.409091881,-0.543953086,0.01085022,-0.461364185,-0.220506029,-1.073322222,-1.035530957,-0.814359006,0.920360369,0.347847421,0.231313744,0.355213809,0.238661031,-0.004546465,-0.244936945,-0.239191021,0.009232095,-0.267237025,-0.001239253,0.361659619,0.376221905,0.428174996,0.312786013,-0.241761704,,0.05278426,0.060668348,0.024194401,-0.015333247,-0.042066101,0.002336433,0.049758061,-0.044351094,-0.045683726,-0.012193722,-0.559186983,-0.058857065,0.252160643,0.56369806,0.709784443,0.849937741,0.853542114,0.810344747,0.678430444,0.568514913,0.637554499,0.640198216,0.78490782,0.537414836,0.536402639,0.971220202,0.083205916,0.092138403,-0.655755163,1.226579243,-0.199715341,-0.690845716,0.201517224,-0.270740084,-0.659229512,1.611619207,0.81789812,1.036754283,-0.420367399,0.144004356,-0.562038962,1
-3.50E-09,-0.081612643,-0.049652625,,,-0.252415174,-0.168303015,-0.664604194,1.872061211,-0.500961908,-0.038313365,-0.491002648,,,,,,-0.020956487,,,,,,-0.021717592,,,,-0.21126779,,,,,,,,,,,,-0.034219469,,,,-0.118193278,,,,,,,,-0.020960345,,,,-0.045638228,,,,-0.04607408,,,,-0.020957118,-0.021600804,-0.149257253,-0.125665759,,,-0.066085454,-0.604916733,-0.416296853,2.409220186,-0.634083763,-0.021605866,-0.427967436,,,,,-0.021569177,,,,,,,-0.020956487,,,,-0.069839466,,,,,,,,,,,,,,,,-0.040886338,,,,,,,,,,,,,,,,,,,,0.214826323,2.081186806,0.967554532,0.871640903,1.760431617,0.414055717,0.225412505,2.055920958,-1.203210494,1.706978386,1.833504029,0.517779194,0.211351044,2.026000052,-1.740808958,2.434308804,1.954150168,0.507345466,0.208498371,2.086484804,1.257298211,0.74379219,1.761796767,0.41766488,0.202078112,2.086977788,0.847404769,0.758101668,1.725559089,0.432010843,0.204672471,2.083005921,0.628430911,0.758828496,1.711335784,0.33841879,0.854226637,-0.17369479,0.116247299,-0.683695858,0.247703958,-0.227199995,-0.059904213,-0.322899558,-0.587078138,-0.903898036,-0.565208735,-0.660912884,0.272433297,0.120082003,0.001931663,-0.513396958,0.805896171,0.386958424,0.037875141,-0.263381146,-0.011003605,0.285761594,0.098395985,-0.457253182,-0.340742135,0.077555057,0.441582439,0.281392967,0.0089823,-0.419631586,-0.467303333,0.109377282,,-0.057308438,0.043406231,0.053453298,-0.016565562,-0.022504927,0.009950341,0.040345362,-0.015149614,-0.057477128,-0.014172746,-0.787099366,-0.27274505,0.070583385,0.367150675,0.540100507,0.660638336,0.724010423,0.639451631,0.578027279,0.485480775,0.168920482,0.668161348,0.619604234,0.533492584,0.475763954,0.893144012,-0.035954884,-0.034333198,-0.385740045,-0.848081769,-0.28468392,-1.1792514,0.75336253,-0.234184664,-0.211206811,-0.40949812,-0.003635656,1.268833166,1.157960824,0.024809335,-0.563770053,1
-3.50E-09,-0.081612643,-0.049652625,,,-0.252415174,-0.168303015,-0.664604194,1.876997723,-0.50653579,-0.038313365,-0.491002648,,,,,,-0.020956487,,,,,,-0.021717592,,,,-0.21126779,,,,,,,,,,,,-0.034219469,,,,-0.118193278,,,,,,,,-0.020960345,,,,-0.045638228,,,,-0.04607408,,,,-0.020957118,-0.021600804,-0.149257253,-0.125665759,,,-0.066085454,-0.604916733,-0.416296853,2.409220186,-0.634083763,-0.021605866,-0.427967436,,,,,-0.021569177,,,,,,,-0.020956487,,,,-0.069839466,,,,,,,,,,,,,,,,-0.040886338,,,,,,,,,,,,,,,,,,,,-0.116928372,0.922509092,-0.419280411,-0.241088938,0.391235771,-0.183392586,-0.1224907,0.948520417,-0.947796862,-0.286939821,0.265140722,-0.148570124,-0.117387837,0.986856325,-0.570765092,-0.285934685,0.128408729,-0.155891201,-0.123548774,0.901617185,0.365558787,-0.22878948,0.426637413,-0.208316974,-0.112380703,0.908319475,0.550559878,-0.231123259,0.42437679,-0.225502913,-0.111822752,0.915908506,0.746576617,-0.230541634,0.363851263,-0.225695108,0.939767861,2.098486852,-0.397549507,-2.420818282,-1.831809648,-0.040423555,1.365781764,0.751263841,0.903020486,-0.30729962,-0.189999849,-0.282032216,0.393415185,-0.666272157,-1.001650862,-1.378856144,0.842090495,-0.95846743,-0.101606921,0.543677784,-0.447466583,0.083663673,-0.04312365,0.615460562,-0.548400306,1.190328065,0.649494512,-0.399373798,1.128342379,0.54944507,-0.395704639,1.348827224,,0.188298235,0.057805607,-0.082633548,-0.020577895,-0.020956962,0.026361883,-5.76E-05,0.009836716,-0.07597338,0.012760427,0.057088345,0.226213927,0.437862948,0.403046639,0.498421344,0.626792545,0.643514071,0.529130199,0.53383923,1.463313755,1.892246954,2.494837486,1.622076754,0.241640166,-0.351960974,-0.434929055,1.168741308,1.256167378,-0.487168336,-0.848081769,-0.28468392,0.422302323,-1.193495968,-0.748158881,-0.730400715,0.406187309,0.858174847,-0.12146171,0.558048775,1.23135526,-0.253472272,1
-3.50E-09,-0.081612643,-0.049652625,,,-0.252415174,-0.168303015,-0.664604194,-0.649364711,-0.50653579,-0.038313365,1.69073095,,,,,,-0.020956487,,,,,,-0.021717592,,,,1.362774546,,,,,,,,,,,,-0.034219469,,,,-0.111391914,,,,,,,,-0.020960345,,,,-0.045638228,,,,-0.04607408,,,,-0.020957118,-0.021600804,-0.149257253,-0.125665759,,,-0.066085454,-0.604841711,-0.416296853,-0.475672429,0.585518297,-0.021605866,1.018966436,,,,,-0.021569177,,,,,,,-0.020956487,,,,-0.069839466,,,,,,,,,,,,,,,,-0.040886338,,,,,,,,,,,,,,,,,,,,-0.065889188,-0.524763039,1.448239056,-0.279458932,-0.309283034,-0.136225615,-0.06896713,-0.547252393,-0.618453785,-0.351259763,-0.241905419,-0.034803167,-0.062598024,-0.550006131,-1.107976532,-0.285934685,-0.23319934,-0.072986617,-0.098006686,-0.489065651,0.63426206,-0.267692746,-0.374908506,-0.161368335,-0.086175802,-0.48764009,1.556320104,-0.272340964,-0.397039968,-0.17739215,-0.085448151,-0.486791677,1.558249134,-0.27176539,-0.400937249,-0.161224949,-0.05828363,1.079448401,1.235816494,0.916583797,0.240836765,0.528939642,1.762521056,0.518916362,0.689570108,-0.077902014,0.660631107,0.502472635,1.135708133,0.222109403,0.312560901,-0.162525903,-0.130618376,-2.064286609,-1.255254676,-0.035330122,1.075333002,-1.152544213,1.034456788,1.223496603,-0.277369185,0.415709383,1.526426412,0.646297174,-0.697903528,-0.932022282,1.03910247,0.726966821,,-0.544952488,0.053874806,0.139875707,0.198096305,-0.150942461,0.069355102,0.033933137,0.026349433,-0.023269474,-0.012024581,3.845121465,3.068280195,2.232446087,1.664687918,1.252187063,0.988073423,0.743854069,0.589364507,0.371511899,0.128160268,-0.004564511,0.037041021,-0.38679302,-0.785213359,-0.457063439,-0.4560281,2.017114884,2.18198657,0.176863865,-0.848081769,-0.28468392,0.972776974,-1.824287358,-1.097810179,2.858079093,-1.583889922,-2.279256694,-0.315625464,-1.023963311,2.034474768,1.831480693,1
-3.50E-09,-0.081612643,-0.049652625,,,-0.252415174,-0.168303015,1.218303999,-0.649364711,-0.50653579,-0.038313365,0.189732849,,,,,,-0.020956487,,,,,,-0.021717592,,,,-0.209690911,,,,,,,,,,,,-0.034219469,,,,-0.118193278,,,,,,,,-0.020960345,,,,-0.045638228,,,,-0.04607408,,,,-0.020957118,-0.021600804,-0.149257253,-0.125665759,,,-0.066085454,-0.604916733,1.882316882,0.244758532,-0.634083763,-0.021605866,-0.427967436,,,,,-0.021569177,,,,,,,-0.020956487,,,,-0.069839466,,,,,,,,,,,,,,,,-0.040886338,,,,,,,,,,,,,,,,,,,,-0.116928372,0.246787808,-1.246341361,-0.241088938,0.075092544,-0.262004205,-0.1224907,0.272294334,-1.490548204,-0.286939821,0.051385976,-0.164822546,-0.117387837,0.30462693,-0.805999526,-0.285934685,0.004501069,-0.205633951,-0.123548774,0.287092624,1.128752827,-0.22878948,-0.02817235,-0.302214252,-0.138585604,0.306211421,1.600147465,-0.231123259,-0.077196275,-0.305687517,-0.138197354,0.321143475,1.922462535,-0.230541634,-0.155719345,-0.306282808,-0.061860292,1.216976796,1.188078768,0.746858392,-0.553029868,-0.975373006,-0.168278886,-0.58586034,0.305062419,-0.284951891,-0.296144623,-0.702926578,0.30976866,0.293590543,0.753535012,0.341265716,0.115280566,0.62679254,1.756046664,0.301078765,-0.384578929,1.391666123,1.067410536,1.984249059,-0.854268265,-2.871442601,-2.272347447,1.50377203,1.087856077,-2.041605686,-3.974126536,0.613905056,,-0.090541456,0.097702183,-0.090854932,0.030978821,0.004314181,0.056063936,0.010899424,0.012687788,0.00777341,-0.052251007,1.192868495,0.952476149,0.873851487,0.820717695,0.870005477,0.996471155,1.041121952,1.394690204,1.33721679,0.749469206,0.436334063,-0.011957544,-0.782713442,-0.719930235,-0.454224227,-0.52156154,0.784057211,0.747656785,-0.089894985,-0.848081769,-0.28468392,0.506667288,-1.325044705,-0.822741872,-0.720661973,1.348536489,0.870149697,-0.465596015,0.167231202,0.782370464,1.03431401,1
-3.50E-09,-0.081612643,-0.049652625,,,-0.252415174,-0.168303015,-0.664604194,-0.530863155,2.212211956,-0.038313365,-0.491002648,,,,,,-0.020956487,,,,,,-0.021717592,,,,-0.21126779,,,,,,,,,,,,-0.034219469,,,,-0.118193278,,,,,,,,-0.020960345,,,,-0.045638228,,,,-0.04607408,,,,-0.020957118,-0.021600804,-0.149257253,-0.125665759,,,-0.066085454,-0.604916733,-0.416296853,-0.476728686,1.807058623,-0.021605866,-0.427967436,,,,,-0.021569177,,,,,,,-0.020956487,,,,-0.069839466,,,,,,,,,,,,,,,,-0.040886338,,,,,,,,,,,,,,,,,,,,0.367943874,1.321061791,-1.214993574,-0.010868971,1.435190743,0.587001278,0.385983216,1.27323504,-1.308790983,0.163299774,1.343856531,0.664050995,0.403115391,1.247156805,-0.435358773,0.394126187,1.385186423,0.739478299,0.336208812,1.35487317,0.401002173,0.004630121,1.390293743,0.605459436,0.333102618,1.359000593,0.633365615,0.016182973,1.366946463,0.592380051,0.310170879,1.359882967,0.605985638,0.016800898,1.320443878,0.49959419,-0.365650068,0.023659808,0.723776116,0.807509526,0.663808412,0.41302765,1.179153761,-0.483363591,-0.024598068,-0.867116659,-0.139129077,-0.442046937,0.607100241,-0.084069955,0.344878328,-0.452420111,-0.348502893,0.898583258,0.742276719,0.014060726,-1.823035226,-1.12183199,-0.998047718,-1.152497536,0.372351239,-0.967542561,2.153630848,0.489970901,-0.944134697,2.134536138,-0.443614083,-1.150340894,,-0.183530747,0.018710845,0.024421102,0.031223835,-0.006338601,-0.008344818,0.080145438,0.006738814,-0.040122656,0.001210348,0.814447934,0.788064264,0.836462771,0.722852768,0.691444614,0.700690038,0.51087496,0.180311009,-0.069099918,-0.538277869,-0.697515347,-0.449687234,-0.494516632,-0.560618354,-0.313605802,-0.334271054,0.604651676,0.759474774,0.386781484,-0.848081769,-0.28468392,0.265627431,-1.29936568,-0.881459189,-0.215722018,0.615256203,0.303736218,0.459490127,0.976606349,0.649286768,-0.181271416,1
